,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
229,POINT (37.47322207704583 -1.33399819691749),0,21.191667556762695,59.66666793823242,26.758331298828125,15.633332252502441,1.712499976158142,2.8416664600372314,train
230,POINT (34.40098380535707 0.444666065639163),0,22.050003051757812,144.3333282470703,28.116668701171875,15.966666221618652,1.848333477973938,2.3500001430511475,train
231,POINT (37.87746395489962 -0.929756319063705),0,21.866668701171875,62.41666793823242,27.44999885559082,16.308334350585938,1.8241667747497559,2.9083330631256104,train
232,POINT (37.715767203758105 0.040424187785378),0,20.358333587646484,120.41666412353516,25.991666793823242,14.733333587646484,1.6758331060409546,2.5666663646698,train
233,POINT (38.443402583894915 0.606362816780677),0,24.875,35.5,30.475000381469727,19.258333206176758,1.9883333444595337,2.808333396911621,train
234,POINT (35.04777080992313 0.687211192351434),0,18.0916690826416,103.16666412353516,24.55000114440918,11.658333778381348,1.46999990940094,2.308333158493042,train
235,POINT (38.76679608617795 3.274359210615655),0,25.53333282470703,33.0,30.941667556762695,20.133331298828125,1.940000057220459,2.575000047683716,train
236,POINT (35.20946756106464 1.657391699200517),0,20.975000381469727,70.66666412353516,27.20833396911621,14.75,1.6483334302902222,2.2333333492279053,train
237,POINT (40.22206684645157 -2.38502707933733),0,27.049997329711914,67.0,30.900001525878906,23.16666603088379,2.5833332538604736,3.2166664600372314,train
238,POINT (35.53286106334767 -1.819088450342031),0,17.03333282470703,71.58333587646484,23.258333206176758,10.77500057220459,1.3616666793823242,2.633333444595337,train
239,POINT (36.907283448050535 -0.848907943492948),0,16.849998474121094,138.1666717529297,22.774999618530273,10.933334350585938,1.403333306312561,2.7083330154418945,train
240,POINT (36.74558669690902 1.333998196917489),0,19.391666412353516,52.16666793823242,25.55000114440918,13.216666221618652,1.5916666984558105,2.3500001430511475,train
241,POINT (34.481832180927825 -1.091453070205219),0,21.116666793823242,114.83333587646484,26.966665267944336,15.291665077209473,1.7383332252502441,2.441666841506958,train
242,POINT (37.14982857476281 -0.121272563356135),0,13.875,96.66666412353516,19.658334732055664,8.116667747497559,1.2616666555404663,2.3583333492279053,train
243,POINT (35.04777080992313 2.6275722060496),0,25.92500114440918,39.5,33.07500076293945,18.78333282470703,1.9124999046325684,2.3583333492279053,train
244,POINT (36.42219319462599 1.819088450342031),0,28.116668701171875,25.66666603088379,35.64999771118164,20.57499885559082,2.1058332920074463,2.450000047683716,train
245,POINT (40.788005475446866 -0.768059567922191),0,27.43332862854004,36.25,31.691667556762695,23.183332443237305,2.4375,2.866666793823242,train
246,POINT (35.93710294120145 0.282969314497649),0,21.7833309173584,70.08333587646484,28.95833396911621,14.59999942779541,1.59499990940094,2.2833333015441895,train
247,POINT (38.92849283731946 0.202120938926892),0,26.25,28.5,31.783334732055664,20.716665267944336,2.111666440963745,2.2750003337860107,train
248,POINT (36.826435072479775 -0.606362816780678),0,14.566668510437012,137.5,20.716665267944336,8.433332443237305,1.3024998903274536,2.4750001430511475,train
249,POINT (35.290315936635395 -0.363817690068406),0,17.633333206176758,152.6666717529297,23.84166717529297,11.408332824707031,1.3875001668930054,2.4583332538604736,train
250,POINT (35.69455781448918 -0.848907943492948),0,15.558333396911621,84.5,21.98333168029785,9.124999046325684,1.287500023841858,2.5166666507720947,train
251,POINT (36.74558669690902 0.121272563356135),0,16.91666603088379,57.91666793823242,24.508331298828125,9.316667556762695,1.3899999856948853,2.558333396911621,train
252,POINT (36.826435072479775 4.163691341893982),0,25.624998092651367,29.08333396911621,31.841665267944336,19.44999885559082,1.911666750907898,2.075000047683716,train
253,POINT (37.23067695033356 -2.546723830478843),0,21.82499885559082,52.91666793823242,28.116666793823242,15.533333778381348,1.7549999952316284,3.0416667461395264,train
254,POINT (34.80522568321086 -1.010604694634462),0,18.40833282470703,136.75,24.23333168029785,12.550000190734863,1.471666693687439,2.3500001430511475,train
255,POINT (38.2817058327534 3.436055961757169),0,25.116662979125977,31.75,30.82499885559082,19.40833282470703,1.8949999809265137,2.4166667461395264,train
256,POINT (39.89867334416854 3.193510835044898),0,25.3416690826416,28.91666603088379,30.45833396911621,20.216665267944336,1.9266667366027832,2.7250001430511475,train
257,POINT (36.58388994576751 -0.929756319063705),0,14.949999809265137,98.91666412353516,21.066667556762695,8.833333015441895,1.3033332824707031,2.5416665077209473,train
258,POINT (38.8476444617487 0.363817690068406),0,25.958335876464844,30.16666603088379,31.625,20.274999618530273,2.0849997997283936,2.2250001430511475,train
259,POINT (38.76679608617795 -1.010604694634462),0,25.641664505004883,51.5,30.516664505004883,20.758333206176758,2.1433331966400146,2.5333335399627686,train
260,POINT (36.826435072479775 1.172301445775975),0,16.941667556762695,50.16666793823242,23.04166603088379,10.84999942779541,1.4375,2.1666667461395264,train
261,POINT (37.87746395489962 -2.061633577054302),0,22.974998474121094,49.33333206176758,28.616666793823242,17.341665267944336,1.8858332633972168,2.9666664600372314,train
262,POINT (38.524250959465675 -3.031814083903384),0,24.566665649414062,88.0,29.975000381469727,19.17500114440918,2.121666431427002,2.5250000953674316,train
263,POINT (40.141218470880816 -0.28296931449765),0,28.291664123535156,27.91666603088379,33.22500228881836,23.366666793823242,2.3391668796539307,2.5916669368743896,train
264,POINT (34.643528932069344 0.121272563356135),0,20.774999618530273,155.1666717529297,26.80000114440918,14.749999046325684,1.68583345413208,2.5166666507720947,train
265,POINT (34.7243773076401 0.202120938926892),0,20.36666488647461,159.0833282470703,26.441665649414062,14.333333015441895,1.6683334112167358,2.3916666507720947,train
266,POINT (34.88607405878161 -0.929756319063705),0,17.774999618530273,139.25,23.82499885559082,11.733332633972168,1.4199999570846558,2.3583333492279053,train
267,POINT (37.31152532590432 -2.223330328195816),0,21.133333206176758,53.58333206176758,26.866666793823242,15.391667366027832,1.710833191871643,3.133333444595337,train
268,POINT (37.39237370147508 -0.363817690068406),0,16.341665267944336,167.5,21.566667556762695,11.150001525878906,1.4108333587646484,2.5,train
269,POINT (37.39237370147508 -0.121272563356135),0,8.449999809265137,124.0,14.7333345413208,2.1666667461395264,0.996666669845581,1.625,train
270,POINT (37.634918828187345 -1.819088450342031),0,21.566667556762695,62.83333206176758,26.991666793823242,16.116666793823242,1.7666665315628052,2.950000047683716,train
271,POINT (39.73697659302703 3.112662459474142),0,25.57499885559082,29.41666603088379,31.149999618530273,20.00833511352539,1.9400001764297485,2.750000238418579,train
272,POINT (36.74558669690902 0.040424187785378),0,16.625,58.66666793823242,24.183334350585938,9.058333396911621,1.3741666078567505,2.6416666507720947,train
273,POINT (39.65612821745627 -3.597752712898684),0,24.758333206176758,77.75,28.84166717529297,20.641666412353516,2.447499990463257,3.058333396911621,train
274,POINT (38.76679608617795 -0.848907943492948),0,25.350000381469727,47.83333206176758,30.19999885559082,20.5,2.123333215713501,2.5333335399627686,train
275,POINT (36.42219319462599 -0.28296931449765),0,14.658333778381348,67.58333587646484,21.858335494995117,7.433333873748779,1.2358332872390747,2.0916666984558105,train
276,POINT (39.171037964031726 -0.444666065639163),0,26.73333168029785,32.91666793823242,31.975000381469727,21.508337020874023,2.179999828338623,2.366666555404663,train
277,POINT (38.20085745718265 -0.363817690068406),0,23.57499885559082,46.58333206176758,29.14166831970215,17.991666793823242,1.9783333539962769,2.5,train
278,POINT (36.74558669690902 -1.010604694634462),0,16.016666412353516,118.08333587646484,22.058334350585938,9.9833345413208,1.3558331727981567,2.624999761581421,train
279,POINT (35.12861918549388 0.687211192351434),0,17.80000114440918,91.58333587646484,24.291669845581055,11.341666221618652,1.4325000047683716,2.058333158493042,train
280,POINT (36.42219319462599 -1.33399819691749),0,21.60833168029785,58.08333206176758,28.075002670288086,15.166667938232422,1.5700000524520874,2.991666793823242,train
281,POINT (40.46461197316384 -1.33399819691749),0,27.35833168029785,41.75,31.625,23.09166717529297,2.507499933242798,2.7249996662139893,train
282,POINT (39.171037964031726 -4.406236468606252),0,25.633333206176758,91.83333587646484,30.19167137145996,21.05000114440918,2.5308332443237305,2.7333333492279053,train
283,POINT (37.715767203758105 -2.789268957191115),0,21.725000381469727,63.75,28.04166603088379,15.441666603088379,1.7975000143051147,2.9166669845581055,train
284,POINT (35.20946756106464 -1.253149821346732),0,19.04166603088379,86.08333587646484,25.51666831970215,12.575000762939453,1.4991668462753296,2.633333444595337,train
285,POINT (36.988131823621295 -2.6275722060496),0,21.933332443237305,47.58333206176758,28.07499885559082,15.808333396911621,1.7408334016799927,3.1000001430511475,train
286,POINT (37.47322207704583 -1.495694948059003),0,20.983333587646484,58.33333206176758,26.56666374206543,15.358332633972168,1.6933331489562988,2.883333206176758,train
287,POINT (36.58388994576751 -1.980785201483545),0,20.67500114440918,42.91666793823242,26.566665649414062,14.808331489562988,1.6216667890548706,2.8916666507720947,train
288,POINT (38.20085745718265 -0.202120938926893),0,24.875,41.16666793823242,30.57499885559082,19.174999237060547,2.054166555404663,2.5916666984558105,train
289,POINT (35.371164312206155 -0.202120938926893),0,20.20833396911621,117.16666412353516,26.808332443237305,13.566665649414062,1.528333306312561,2.424999952316284,train
290,POINT (36.26049644348448 2.708420581620357),0,28.54166603088379,17.16666603088379,35.34166717529297,21.758333206176758,2.0433332920074463,2.2250001430511475,train
291,POINT (37.55407045261659 -1.657391699200518),0,20.749998092651367,62.41666793823242,25.92500114440918,15.550000190734863,1.7024998664855957,2.8416664600372314,train
292,POINT (36.907283448050535 -1.010604694634462),0,18.674999237060547,99.91666412353516,24.44999885559082,12.90000057220459,1.4874998331069946,2.883333444595337,train
293,POINT (36.58388994576751 4.163691341893982),0,28.0,26.16666603088379,34.3416633605957,21.650001525878906,2.060833215713501,2.200000047683716,train
294,POINT (34.96692243435237 -0.687211192351434),0,18.008331298828125,140.8333282470703,24.008333206176758,12.008332252502441,1.4575001001358032,2.450000047683716,train
295,POINT (35.12861918549388 0.687211192351434),0,17.80000114440918,91.58333587646484,24.291669845581055,11.341666221618652,1.4325000047683716,2.058333158493042,train
296,POINT (39.81782496859778 1.253149821346732),0,28.258333206176758,27.0,33.79999923706055,22.69999885559082,2.1658332347869873,2.5833334922790527,train
297,POINT (35.53286106334767 2.950965708332628),0,28.524999618530273,22.5,35.4666633605957,21.600000381469727,1.9916667938232422,2.316666841506958,train
298,POINT (35.04777080992313 0.444666065639163),0,18.125,110.08333587646484,24.39167022705078,11.841667175292969,1.4541665315628052,2.325000047683716,train
299,POINT (41.43479248001292 3.759449464040197),0,27.991662979125977,21.75,33.75,22.233335494995117,2.0975000858306885,2.549999952316284,train
300,POINT (41.03055060215914 -1.57654332362976),0,27.066665649414062,58.75,30.683334350585938,23.474998474121094,2.634166717529297,3.133333206176758,train
301,POINT (38.92849283731946 1.253149821346732),0,27.07499885559082,23.58333396911621,32.499996185302734,21.64166831970215,2.129166841506958,2.2083332538604736,train
302,POINT (38.92849283731946 1.414846572488246),0,27.433334350585938,25.66666603088379,33.16666793823242,21.70833396911621,2.120833158493042,2.191666841506958,train
303,POINT (40.30291522202233 0.687211192351434),0,28.64166831970215,29.08333396911621,34.11666488647461,23.191667556762695,2.2841668128967285,2.6750001907348633,train
304,POINT (36.58388994576751 -0.768059567922191),0,12.52500057220459,98.83333587646484,18.79166603088379,6.291666507720947,1.1783334016799927,2.3416669368743896,train
305,POINT (41.43479248001292 -1.495694948059003),0,26.899999618530273,55.16666793823242,30.26667022705078,23.508333206176758,2.7066667079925537,3.5249998569488525,train
306,POINT (38.2817058327534 -1.253149821346732),0,23.30000114440918,65.16666412353516,28.34166717529297,18.258333206176758,1.9799998998641968,2.741666793823242,train
307,POINT (38.76679608617795 1.333998196917489),0,27.283334732055664,26.33333396911621,33.26667022705078,21.30000114440918,2.115000009536743,2.183333396911621,train
308,POINT (38.68594771060719 -2.950965708332628),0,24.908334732055664,83.91666412353516,30.249998092651367,19.59166717529297,2.1608333587646484,2.5333335399627686,train
309,POINT (40.46461197316384 3.516904337327926),0,25.400001525878906,25.66666603088379,30.983335494995117,19.816667556762695,1.9458333253860474,2.700000047683716,train
310,POINT (39.171037964031726 1.57654332362976),0,27.383333206176758,25.91666603088379,32.991668701171875,21.783334732055664,2.0950000286102295,2.4166667461395264,train
311,POINT (35.69455781448918 0.040424187785378),0,16.000001907348633,91.16666412353516,22.283334732055664,9.716666221618652,1.2708332538604736,2.441666841506958,train
312,POINT (40.788005475446866 -1.899936825912788),0,27.241666793823242,69.75,30.80000114440918,23.683334350585938,2.7141666412353516,3.9583330154418945,train
313,POINT (37.79661557932886 -1.980785201483545),0,22.625,52.58333206176758,28.291664123535156,16.941667556762695,1.8508332967758179,3.0916669368743896,train
314,POINT (38.524250959465675 -0.040424187785379),0,25.775001525878906,32.41666793823242,31.05000114440918,20.5,2.121666669845581,2.4583334922790527,train
315,POINT (37.79661557932886 -1.899936825912788),0,22.20833396911621,56.5,27.866662979125977,16.57499885559082,1.8091667890548706,3.0333335399627686,train
316,POINT (38.2817058327534 -0.52551444120992),0,22.55000114440918,48.33333206176758,27.991668701171875,17.116666793823242,1.9175001382827759,2.508333206176758,train
317,POINT (40.38376359759308 0.606362816780677),0,28.641664505004883,27.66666603088379,34.01667022705078,23.274995803833008,2.3008334636688232,2.7749998569488525,train
318,POINT (35.04777080992313 -0.28296931449765),0,22.291664123535156,103.33333587646484,28.850000381469727,15.733333587646484,1.7308335304260254,2.441666603088379,train
319,POINT (37.634918828187345 0.121272563356135),0,18.799999237060547,127.58333587646484,24.5,13.066665649414062,1.5541667938232422,2.3333332538604736,train
320,POINT (38.60509933503643 -3.031814083903384),0,24.941667556762695,86.16666412353516,30.26666259765625,19.60833168029785,2.1633334159851074,2.6000001430511475,train
321,POINT (37.87746395489962 3.274359210615655),0,25.03333282470703,28.5,30.533334732055664,19.541667938232422,1.8841665983200073,2.3916664123535156,train
322,POINT (37.87746395489962 -3.031814083903384),0,23.225000381469727,47.41666793823242,29.474998474121094,16.95833396911621,1.9550000429153442,2.9833333492279053,train
323,POINT (35.45201268777691 4.648781595318523),0,27.03333282470703,50.91666793823242,34.26666259765625,19.808332443237305,2.074166774749756,2.066666603088379,train
324,POINT (41.1113989777299 -1.57654332362976),0,27.04166603088379,57.41666793823242,30.57499885559082,23.491666793823242,2.635000228881836,3.1083335876464844,train
325,POINT (36.74558669690902 -0.687211192351434),0,11.416666984558105,134.3333282470703,16.700000762939453,6.100000381469727,1.153333306312561,2.008333206176758,train
326,POINT (35.20946756106464 -0.202120938926893),0,21.500001907348633,111.0,28.0,15.041666984558105,1.6358332633972168,2.3583333492279053,train
327,POINT (39.89867334416854 0.040424187785378),0,28.35833168029785,27.66666603088379,33.68333053588867,23.033334732055664,2.2758333683013916,2.5333335399627686,train
328,POINT (41.353944104442164 3.436055961757169),0,27.383333206176758,23.41666603088379,33.11666488647461,21.64166831970215,2.072499990463257,2.4749999046325684,train
329,POINT (39.65612821745627 1.980785201483545),0,27.674997329711914,26.91666603088379,33.349998474121094,22.0,2.0991666316986084,2.691666841506958,train
330,POINT (38.92849283731946 -2.708420581620357),0,25.758331298828125,69.41666412353516,30.741666793823242,20.733333587646484,2.240000009536743,2.4833333492279053,train
331,POINT (36.74558669690902 0.363817690068406),0,17.75,58.91666793823242,25.400001525878906,10.074999809265137,1.4225000143051147,2.2249999046325684,train
332,POINT (37.55407045261659 1.091453070205218),0,23.83333396911621,37.25,30.075002670288086,17.58333396911621,1.8616666793823242,2.566666603088379,train
333,POINT (37.79661557932886 -1.738240074771274),0,22.683334350585938,55.16666793823242,28.21666717529297,17.133331298828125,1.84499990940094,2.9666669368743896,train
334,POINT (39.65612821745627 -2.789268957191115),0,25.583330154418945,63.16666793823242,29.625001907348633,21.508331298828125,2.368333101272583,2.5416667461395264,train
335,POINT (39.65612821745627 3.274359210615655),0,24.633333206176758,32.66666793823242,29.600000381469727,19.66666603088379,1.8808332681655884,2.6583333015441895,train
336,POINT (36.42219319462599 -1.414846572488247),0,22.008333206176758,52.5,28.383331298828125,15.649998664855957,1.6391664743423462,3.075000047683716,train
337,POINT (37.79661557932886 -2.708420581620357),0,22.024999618530273,57.58333206176758,27.94999885559082,16.08333396911621,1.8400001525878906,2.825000047683716,train
338,POINT (39.49443146631476 2.6275722060496),0,26.591665267944336,26.58333396911621,32.116668701171875,21.041667938232422,2.0249998569488525,2.7250001430511475,train
